seccion_electoral,municipio,municipio_texto,id_encuestador,latitud,longitud,fecha_hora,Modified Date,tiene_gps
181,1,Acapulco,10405,,,2025-12-05 10:46:00,"Dec 5, 2025 10:46 am",False
1265,2,Chilpancingo,248,17.5498759,-99.4868793,2025-12-05 10:46:00,"Dec 5, 2025 11:00 am",True
1521,3,Iguala,349,18.3335455,-99.5235479,2025-12-05 10:46:00,"Dec 5, 2025 11:01 am",True
1522,3,Iguala,341,18.3270669,-99.5228716,2025-12-05 10:46:00,"Dec 5, 2025 10:52 am",True
118,1,Acapulco,10403,,,2025-12-05 10:47:00,"Dec 5, 2025 10:47 am",False
1492,3,Iguala,316,,,2025-12-05 10:47:00,"Dec 5, 2025 11:01 am",False
181,1,Acapulco,10405,,,2025-12-05 10:48:00,"Dec 5, 2025 10:48 am",False
118,1,Acapulco,10403,,,2025-12-05 10:48:00,"Dec 5, 2025 11:43 am",False
1521,3,Iguala,3410,18.3335455,-99.5235479,2025-12-05 10:46:00,"Dec 5, 2025 11:15 am",True
1270,2,Chilpancingo,3211,17.5385732,-99.4794354,2025-12-05 10:48:00,"Dec 5, 2025 11:01 am",True
1527,3,Iguala,203,,,2025-12-05 10:48:00,"Dec 5, 2025 10:49 am",False
1527,3,Iguala,321,,,2025-12-05 10:48:00,"Dec 5, 2025 10:49 am",False
208,1,Acapulco,101717,,,2025-12-05 10:48:00,"Dec 5, 2025 10:48 am",False
1527,3,Iguala,326,,,2025-12-05 10:48:00,"Dec 5, 2025 10:50 am",False
278,1,Acapulco,10117,,,2025-12-05 10:49:00,"Dec 5, 2025 11:09 am",False
1522,3,Iguala,343,,,2025-12-05 10:49:00,"Dec 5, 2025 11:17 am",False
1271,2,Chilpancingo,239,,,2025-12-05 10:50:00,"Dec 5, 2025 11:23 am",False
1259,2,Chilpancingo,225,,,2025-12-05 10:50:00,"Dec 5, 2025 10:50 am",False
1499,3,Iguala,312,,,2025-12-05 10:50:00,"Dec 5, 2025 10:51 am",False
1527,3,Iguala,203,,,2025-12-05 10:51:00,"Dec 5, 2025 10:51 am",False
208,1,Acapulco,101717,16.8105062,-99.8164983,2025-12-05 10:51:00,"Dec 5, 2025 11:09 am",True
120,1,Acapulco,10413,,,2025-12-05 10:51:00,"Dec 5, 2025 11:04 am",False
208,1,Acapulco,101717167,,,2025-12-05 10:52:00,"Dec 5, 2025 11:23 am",False
1259,2,Chilpancingo,226,,,2025-12-05 10:52:00,"Dec 5, 2025 11:05 am",False
208,1,Acapulco,101717167,,,2025-12-05 10:52:00,"Dec 5, 2025 10:52 am",False
1521,3,Iguala,346,18.3335455,-99.5235479,2025-12-05 10:52:00,"Dec 5, 2025 11:10 am",True
113,1,Acapulco,10410,,,2025-12-05 10:52:00,"Dec 5, 2025 11:17 am",False
208,1,Acapulco,101717167,16.8809706,-99.8148529,2025-12-05 10:52:00,"Dec 5, 2025 11:08 am",True
2822,2,Chilpancingo,327,17.5595976,-99.5320243,2025-12-05 10:52:00,"Dec 5, 2025 11:27 am",True
1499,3,Iguala,311,,,2025-12-05 10:52:00,"Dec 5, 2025 11:05 am",False
171,1,Acapulco,10340,,,2025-12-05 10:52:00,"Dec 5, 2025 11:02 am",False
1527,3,Iguala,326,,,2025-12-05 10:53:00,"Dec 5, 2025 11:06 am",False
1259,2,Chilpancingo,223,17.5439249,-99.5204202,2025-12-05 10:53:00,"Dec 5, 2025 11:06 am",True
124,1,Acapulco,10513,16.9083195,-99.9547946,2025-12-05 10:53:00,"Dec 5, 2025 11:15 am",True
2835,1,Acapulco,10346,,,2025-12-05 10:53:00,"Dec 5, 2025 11:36 am",False
171,1,Acapulco,10342,,,2025-12-05 10:53:00,"Dec 5, 2025 11:13 am",False
1527,3,Iguala,325,18.3401635,-99.5330886,2025-12-05 10:53:00,"Dec 5, 2025 11:10 am",True
165,1,Acapulco,10365,,,2025-12-05 10:53:00,"Dec 5, 2025 11:11 am",False
1492,3,Iguala,327,18.3453803,-99.5348057,2025-12-05 10:54:00,"Dec 5, 2025 11:42 am",True
142,1,Acapulco,10354,,,2025-12-05 10:54:00,"Dec 5, 2025 11:12 am",False
157,1,Acapulco,101720,,,2025-12-05 10:55:00,"Dec 5, 2025 11:09 am",False
2822,2,Chilpancingo,236,,,2025-12-05 10:55:00,"Dec 5, 2025 11:28 am",False
1522,3,Iguala,341,,,2025-12-05 10:55:00,"Dec 5, 2025 10:55 am",False
1492,3,Iguala,3112,18.3533633,-99.5308463,2025-12-05 10:55:00,"Dec 5, 2025 11:21 am",True
305,1,Acapulco,10110,,,2025-12-05 10:55:00,"Dec 5, 2025 10:56 am",False
171,1,Acapulco,10341,,,2025-12-05 10:57:00,"Dec 5, 2025 11:11 am",False
1522,3,Iguala,341,18.3238304,-99.5270232,2025-12-05 10:57:00,"Dec 5, 2025 11:03 am",True
1271,2,Chilpancingo,238,17.5254015,-99.4794237,2025-12-05 10:57:00,"Dec 5, 2025 11:01 am",True
1259,2,Chilpancingo,227,17.5439249,-99.5204202,2025-12-05 10:58:00,"Dec 5, 2025 11:08 am",True
145,1,Acapulco,10361,,,2025-12-05 10:58:00,"Dec 5, 2025 11:20 am",False
296,1,Acapulco,10803,,,2025-12-05 10:59:00,"Dec 5, 2025 11:05 am",False
145,1,Acapulco,10362,,,2025-12-05 10:59:00,"Dec 5, 2025 11:13 am",False
1218,2,Chilpancingo,228,17.562666,-99.4964387,2025-12-05 10:59:00,"Dec 5, 2025 11:06 am",True
229,1,Acapulco,10345,,,2025-12-05 10:59:00,"Dec 5, 2025 11:13 am",False
1226,2,Chilpancingo,210,17.5591677,-99.5033829,2025-12-05 10:59:00,"Dec 5, 2025 11:20 am",True
145,1,Acapulco,10351,,,2025-12-05 10:59:00,"Dec 5, 2025 11:36 am",False
2822,2,Chilpancingo,235,17.5595976,-99.5320243,2025-12-05 10:59:00,"Dec 5, 2025 11:28 am",True
256,1,Acapulco,10804,,,2025-12-05 10:59:00,"Dec 5, 2025 11:17 am",False
21,1,Acapulco,10512,16.8764311,-99.9093973,2025-12-05 11:00:00,"Dec 5, 2025 11:18 am",True
157,1,Acapulco,101719,,,2025-12-05 11:01:00,"Dec 5, 2025 11:10 am",False
136,1,Acapulco,10411,,,2025-12-05 11:01:00,"Dec 5, 2025 11:18 am",False
2835,1,Acapulco,1034,,,2025-12-05 11:02:00,"Dec 5, 2025 11:13 am",False
181,1,Acapulco,10405,,,2025-12-05 11:02:00,"Dec 5, 2025 11:15 am",False
142,1,Acapulco,10352,,,2025-12-05 11:02:00,"Dec 5, 2025 11:03 am",False
114,1,Acapulco,10402,,,2025-12-05 11:02:00,"Dec 5, 2025 11:18 am",False
306,1,Acapulco,10802,16.8335532,-99.8005053,2025-12-05 11:03:00,"Dec 5, 2025 11:36 am",True
1492,3,Iguala,319,18.3533633,-99.5308463,2025-12-05 11:04:00,"Dec 5, 2025 11:09 am",True
1492,3,Iguala,316,,,2025-12-05 11:04:00,"Dec 5, 2025 11:06 am",False
1492,3,Iguala,3110,18.3533633,-99.5308463,2025-12-05 11:04:00,"Dec 5, 2025 11:10 am",True
1223,2,Chilpancingo,1222,17.5578386,-99.5109173,2025-12-05 11:04:00,"Dec 5, 2025 11:14 am",True
229,1,Acapulco,10343,,,2025-12-05 11:04:00,"Dec 5, 2025 11:17 am",False
207,1,Acapulco,101709,,,2025-12-05 11:05:00,"Dec 5, 2025 11:05 am",False
278,1,Acapulco,10113,,,2025-12-05 11:05:00,"Dec 5, 2025 11:25 am",False
1522,3,Iguala,431,18.3270669,-99.5228716,2025-12-05 11:05:00,"Dec 5, 2025 11:13 am",True
207,1,Acapulco,101709,,,2025-12-05 11:05:00,"Dec 5, 2025 11:36 am",False
120,1,Acapulco,10413,,,2025-12-05 11:06:00,"Dec 5, 2025 11:07 am",False
271,1,Acapulco,10805,16.8709042,-99.8731384,2025-12-05 11:06:00,"Dec 5, 2025 11:19 am",True
296,1,Acapulco,10803,16.8528209,-99.8140209,2025-12-05 11:06:00,"Dec 5, 2025 11:14 am",True
25,1,Acapulco,25,16.8639515,-99.8822807,2025-12-05 11:06:00,"Dec 5, 2025 11:25 am",True
17,1,Acapulco,10509,,,2025-12-05 11:06:00,"Dec 5, 2025 11:24 am",False
121,1,Acapulco,10355,,,2025-12-05 11:06:00,"Dec 5, 2025 11:15 am",False
121,1,Acapulco,10355,,,2025-12-05 11:06:00,"Dec 5, 2025 11:06 am",False
142,1,Acapulco,10352,,,2025-12-05 11:06:00,"Dec 5, 2025 11:06 am",False
1218,2,Chilpancingo,228,17.5627687,-99.4963943,2025-12-05 11:06:00,"Dec 5, 2025 11:17 am",True
305,1,Acapulco,10111,,,2025-12-05 11:06:00,"Dec 5, 2025 12:36 pm",False
305,1,Acapulco,10111,,,2025-12-05 11:07:00,"Dec 5, 2025 11:07 am",False
25,1,Acapulco,21,16.8639515,-99.8822807,2025-12-05 11:07:00,"Dec 5, 2025 11:22 am",True
1492,3,Iguala,316,,,2025-12-05 11:07:00,"Dec 5, 2025 11:17 am",False
1,1,Acapulco,10105,16.8772698,-99.8184211,2025-12-05 11:07:00,"Dec 5, 2025 11:24 am",True
1499,3,Iguala,311,,,2025-12-05 11:08:00,"Dec 5, 2025 11:08 am",False
1499,3,Iguala,312,,,2025-12-05 11:08:00,"Dec 5, 2025 11:08 am",False
120,1,Acapulco,10414,,,2025-12-05 11:08:00,"Dec 5, 2025 11:20 am",False
1492,3,Iguala,3111,18.3504623,-99.5301512,2025-12-05 11:08:00,"Dec 5, 2025 11:10 am",True
121,1,Acapulco,10357,,,2025-12-05 11:08:00,"Dec 5, 2025 11:21 am",False
1492,3,Iguala,314,18.3453803,-99.5348057,2025-12-05 11:09:00,"Dec 5, 2025 11:22 am",True
1499,3,Iguala,311,,,2025-12-05 11:09:00,"Dec 5, 2025 11:09 am",False
1527,3,Iguala,321,,,2025-12-05 11:09:00,"Dec 5, 2025 11:10 am",False
142,1,Acapulco,10353,,,2025-12-05 11:09:00,"Dec 5, 2025 11:21 am",False
165,1,Acapulco,10364,,,2025-12-05 11:09:00,"Dec 5, 2025 11:30 am",False
1499,3,Iguala,312,,,2025-12-05 11:09:00,"Dec 5, 2025 11:10 am",False
2835,1,Acapulco,10348,,,2025-12-05 11:10:00,"Dec 5, 2025 11:32 am",False
19,1,Acapulco,10505,,,2025-12-05 11:10:00,"Dec 5, 2025 11:23 am",False
157,1,Acapulco,101720,16.8971664,-99.8201474,2025-12-05 11:10:00,"Dec 5, 2025 11:28 am",True
158,1,Acapulco,101706,,,2025-12-05 11:10:00,"Dec 5, 2025 11:10 am",False
1492,3,Iguala,3110,18.3533633,-99.5308463,2025-12-05 11:10:00,"Dec 5, 2025 11:25 am",True
158,1,Acapulco,101706,,,2025-12-05 11:11:00,"Dec 5, 2025 11:11 am",False
1492,3,Iguala,315,18.3453803,-99.5348057,2025-12-05 11:11:00,"Dec 5, 2025 11:29 am",True
31,1,Acapulco,10507,16.8639515,-99.8822807,2025-12-05 11:11:00,"Dec 5, 2025 11:27 am",True
1492,3,Iguala,3111,18.3504623,-99.5301512,2025-12-05 11:11:00,"Dec 5, 2025 11:38 am",True
1492,3,Iguala,319,18.3533633,-99.5308463,2025-12-05 11:11:00,"Dec 5, 2025 11:16 am",True
208,1,Acapulco,101717,16.8104568,-99.816447,2025-12-05 11:11:00,"Dec 5, 2025 11:21 am",True
158,1,Acapulco,101706,,,2025-12-05 11:11:00,"Dec 5, 2025 11:11 am",False
1265,2,Chilpancingo,244,,,2025-12-05 11:12:00,"Dec 5, 2025 11:21 am",False
1265,2,Chilpancingo,244,,,2025-12-05 11:12:00,"Dec 5, 2025 11:12 am",False
1521,3,Iguala,346,18.3335455,-99.5235479,2025-12-05 11:12:00,"Dec 5, 2025 11:21 am",True
157,1,Acapulco,101719,,,2025-12-05 11:12:00,"Dec 5, 2025 11:30 am",False
1,1,Acapulco,101711,15.1262219,-90.1809493,2025-12-05 11:13:00,"Dec 5, 2025 11:29 am",True
157,1,Acapulco,101719,,,2025-12-05 11:13:00,"Dec 5, 2025 11:13 am",False
157,1,Acapulco,101720,,,2025-12-05 11:14:00,"Dec 5, 2025 11:14 am",False
125,1,Acapulco,10508,,,2025-12-05 11:14:00,"Dec 5, 2025 11:25 am",False
31,1,Acapulco,1501,16.870351,-99.9344646,2025-12-05 11:15:00,"Dec 5, 2025 11:50 am",True
165,1,Acapulco,10363,,,2025-12-05 11:15:00,"Dec 5, 2025 11:35 am",False
133,1,Acapulco,10408,,,2025-12-05 11:15:00,"Dec 5, 2025 11:44 am",False
113,1,Acapulco,10409,19.4400814,-99.1299452,2025-12-05 11:16:00,"Dec 5, 2025 11:29 am",True
1265,2,Chilpancingo,242,17.5380607,-99.5179542,2025-12-05 11:16:00,"Dec 5, 2025 11:35 am",True
121,1,Acapulco,10355,,,2025-12-05 11:17:00,"Dec 5, 2025 11:27 am",False
1527,3,Iguala,324,,,2025-12-05 11:17:00,"Dec 5, 2025 11:18 am",False
1223,2,Chilpancingo,222,17.5578386,-99.5109173,2025-12-05 11:17:00,"Dec 5, 2025 11:38 am",True
229,1,Acapulco,10345,,,2025-12-05 11:18:00,"Dec 5, 2025 11:27 am",False
1499,3,Iguala,312,,,2025-12-05 11:18:00,"Dec 5, 2025 11:28 am",False
1489,3,Iguala,328,18.3527477,-99.5402524,2025-12-05 11:18:00,"Dec 5, 2025 11:21 am",True
1218,2,Chilpancingo,228,17.5628389,-99.4964995,2025-12-05 11:18:00,"Dec 5, 2025 11:33 am",True
1265,2,Chilpancingo,243,,,2025-12-05 11:18:00,"Dec 5, 2025 11:45 am",False
145,1,Acapulco,10362,,,2025-12-05 11:18:00,"Dec 5, 2025 11:44 am",False
265,1,Acapulco,101701,,,2025-12-05 11:19:00,"Dec 5, 2025 11:19 am",False
265,1,Acapulco,101701,,,2025-12-05 11:19:00,"Dec 5, 2025 11:19 am",False
1492,3,Iguala,316,,,2025-12-05 11:19:00,"Dec 5, 2025 11:20 am",False
142,1,Acapulco,10352,,,2025-12-05 11:19:00,"Dec 5, 2025 11:19 am",False
142,1,Acapulco,10352,,,2025-12-05 11:19:00,"Dec 5, 2025 11:19 am",False
136,1,Acapulco,10411,,,2025-12-05 11:19:00,"Dec 5, 2025 11:28 am",False
124,1,Acapulco,10503,16.9083195,-99.9547946,2025-12-05 11:19:00,"Dec 5, 2025 11:58 am",True
1522,3,Iguala,343,18.3270669,-99.5228716,2025-12-05 11:19:00,"Dec 5, 2025 11:28 am",True
1489,3,Iguala,324,18.3448477,-99.5397344,2025-12-05 11:19:00,"Dec 5, 2025 11:24 am",True
157,1,Acapulco,101720,,,2025-12-05 11:20:00,"Dec 5, 2025 11:20 am",False
142,1,Acapulco,10354,,,2025-12-05 11:19:00,"Dec 5, 2025 11:40 am",False
1271,2,Chilpancingo,238,17.5254015,-99.4794237,2025-12-05 11:19:00,"Dec 5, 2025 11:31 am",True
2831,3,Iguala,1232,18.3276701,-99.5587521,2025-12-05 11:20:00,"Dec 5, 2025 12:38 pm",True
1265,2,Chilpancingo,248,,,2025-12-05 11:20:00,"Dec 5, 2025 11:24 am",False
1265,2,Chilpancingo,248,,,2025-12-05 11:20:00,"Dec 5, 2025 11:20 am",False
114,1,Acapulco,10401,,,2025-12-05 11:20:00,"Dec 5, 2025 11:39 am",False
265,1,Acapulco,101701,,,2025-12-05 11:20:00,"Dec 5, 2025 11:42 am",False
271,1,Acapulco,10805,16.8709042,-99.8731384,2025-12-05 11:20:00,"Dec 5, 2025 11:35 am",True
192,1,Acapulco,101711,,,2025-12-05 11:21:00,"Dec 5, 2025 11:40 am",False
1492,3,Iguala,316,,,2025-12-05 11:21:00,"Dec 5, 2025 11:33 am",False
1492,3,Iguala,313,18.3453803,-99.5348057,2025-12-05 11:21:00,"Dec 5, 2025 11:32 am",True
208,1,Acapulco,101717167,16.8824475,-99.8214067,2025-12-05 11:21:00,"Dec 5, 2025 11:42 am",True
296,1,Acapulco,10803,15.8507634,-97.0543926,2025-12-05 11:21:00,"Dec 5, 2025 11:30 am",True
256,1,Acapulco,10804,,,2025-12-05 11:21:00,"Dec 5, 2025 11:34 am",False
145,1,Acapulco,10361,,,2025-12-05 11:21:00,"Dec 5, 2025 11:31 am",False
1257,2,Chilpancingo,232,17.5449647,-99.4835919,2025-12-05 11:21:00,"Dec 5, 2025 11:47 am",True
157,1,Acapulco,101719,,,2025-12-05 11:21:00,"Dec 5, 2025 11:31 am",False
16,3,Iguala,203,,,2025-12-05 11:21:00,"Dec 5, 2025 11:35 am",False
113,1,Acapulco,10409,,,2025-12-05 11:21:00,"Dec 5, 2025 11:35 am",False
2831,3,Iguala,1233,18.3269086,-99.5534406,2025-12-05 11:21:00,"Dec 5, 2025 12:49 pm",True
2831,3,Iguala,1236,18.3276701,-99.5587521,2025-12-05 11:22:00,"Dec 5, 2025 12:24 pm",True
265,1,Acapulco,101701,16.872208,-99.8169341,2025-12-05 11:22:00,"Dec 5, 2025 11:35 am",True
1257,2,Chilpancingo,234,17.5449647,-99.4835919,2025-12-05 11:26:00,"Dec 5, 2025 11:55 am",True
1492,3,Iguala,3112,18.3533633,-99.5308463,2025-12-05 11:22:00,"Dec 5, 2025 11:50 am",True
1527,3,Iguala,326,,,2025-12-05 11:22:00,"Dec 5, 2025 11:34 am",False
208,1,Acapulco,101717,16.8104568,-99.816447,2025-12-05 11:22:00,"Dec 5, 2025 11:35 am",True
1259,2,Chilpancingo,225,17.5397989,-99.5211753,2025-12-05 11:23:00,"Dec 5, 2025 11:40 am",True
1,3,Iguala,315,18.3453803,-99.5348057,2025-12-05 11:23:00,"Dec 5, 2025 11:25 am",True
1522,3,Iguala,345,,,2025-12-05 11:23:00,"Dec 5, 2025 11:33 am",False
1259,2,Chilpancingo,227,17.5397989,-99.5211753,2025-12-05 11:23:00,"Dec 5, 2025 11:40 am",True
1259,2,Chilpancingo,226,17.5397989,-99.5211753,2025-12-05 11:23:00,"Dec 5, 2025 11:39 am",True
1499,3,Iguala,311,,,2025-12-05 11:23:00,"Dec 5, 2025 11:32 am",False
19,1,Acapulco,10505,,,2025-12-05 11:24:00,"Dec 5, 2025 11:35 am",False
158,1,Acapulco,101705,,,2025-12-05 11:24:00,"Dec 5, 2025 11:37 am",False
124,1,Acapulco,10513,16.9083195,-99.9547946,2025-12-05 11:24:00,"Dec 5, 2025 11:38 am",True
1271,2,Chilpancingo,239,,,2025-12-05 11:25:00,"Dec 5, 2025 11:45 am",False
1489,3,Iguala,324,18.3527477,-99.5402524,2025-12-05 11:25:00,"Dec 5, 2025 11:36 am",True
157,1,Acapulco,101720,,,2025-12-05 11:26:00,"Dec 5, 2025 11:41 am",False
265,1,Acapulco,101702,,,2025-12-05 11:25:00,"Dec 5, 2025 11:59 am",False
121,1,Acapulco,10356,,,2025-12-05 11:26:00,"Dec 5, 2025 11:43 am",False
7,1,Acapulco,101716,,,2025-12-05 11:26:00,"Dec 5, 2025 11:26 am",False
181,1,Acapulco,10405,,,2025-12-05 11:26:00,"Dec 5, 2025 11:27 am",False
17,1,Acapulco,10509,,,2025-12-05 11:26:00,"Dec 5, 2025 11:38 am",False
1492,3,Iguala,315,,,2025-12-05 11:26:00,"Dec 5, 2025 11:28 am",False
1527,3,Iguala,321,,,2025-12-05 11:27:00,"Dec 5, 2025 11:37 am",False
7,1,Acapulco,101716,16.8991451,-99.818104,2025-12-05 11:27:00,"Dec 5, 2025 11:42 am",True
1492,3,Iguala,3110,18.3533633,-99.5308463,2025-12-05 11:27:00,"Dec 5, 2025 11:34 am",True
105,1,Acapulco,27,,,2025-12-05 11:28:00,"Dec 5, 2025 11:43 am",False
105,1,Acapulco,22,,,2025-12-05 11:28:00,"Dec 5, 2025 11:28 am",False
185,1,Acapulco,10806,,,2025-12-05 11:28:00,"Dec 5, 2025 11:58 am",False
101715,1,Acapulco,101715,16.8991451,-99.818104,2025-12-05 11:28:00,"Dec 5, 2025 11:57 am",True
105,1,Acapulco,31,,,2025-12-05 11:28:00,"Dec 5, 2025 11:28 am",False
1265,2,Chilpancingo,248,,,2025-12-05 11:29:00,"Dec 5, 2025 11:31 am",False
181,1,Acapulco,10405,,,2025-12-05 11:29:00,"Dec 5, 2025 11:57 am",False
1210,2,Chilpancingo,218,17.5508259,-99.5014623,2025-12-05 11:29:00,"Dec 5, 2025 11:47 am",True
105,1,Acapulco,22,,,2025-12-05 11:29:00,"Dec 5, 2025 11:53 am",False
1210,2,Chilpancingo,2110,17.5508259,-99.5014623,2025-12-05 11:29:00,"Dec 5, 2025 12:06 pm",True
1210,2,Chilpancingo,216,17.4391926,-99.5450974,2025-12-05 11:29:00,"Dec 5, 2025 11:56 am",True
1210,2,Chilpancingo,217,17.5508259,-99.5014623,2025-12-05 11:30:00,"Dec 5, 2025 11:51 am",True
1521,3,Iguala,346,18.336062,-99.5245905,2025-12-05 11:30:00,"Dec 5, 2025 11:51 am",True
1492,3,Iguala,319,,,2025-12-05 11:30:00,"Dec 5, 2025 11:31 am",False
1521,3,Iguala,3411,18.336062,-99.5245905,2025-12-05 11:30:00,"Dec 5, 2025 11:45 am",True
17,1,Acapulco,10501,,,2025-12-05 11:30:00,"Dec 5, 2025 11:41 am",False
1265,2,Chilpancingo,245,17.5508259,-99.5014623,2025-12-05 11:30:00,"Dec 5, 2025 11:39 am",True
1492,3,Iguala,315,18.3448619,-99.5397887,2025-12-05 11:31:00,"Dec 5, 2025 11:58 am",True
1210,2,Chilpancingo,213,17.5601285,-99.5033589,2025-12-05 11:31:00,"Dec 5, 2025 11:51 am",True
2831,3,Iguala,1234,18.3160056,-99.5659571,2025-12-05 11:31:00,"Dec 5, 2025 12:02 pm",True
1499,3,Iguala,312,,,2025-12-05 11:31:00,"Dec 5, 2025 11:31 am",False
229,1,Acapulco,10344,,,2025-12-05 11:31:00,"Dec 5, 2025 11:42 am",False
1489,3,Iguala,329,18.3527477,-99.5402524,2025-12-05 11:31:00,"Dec 5, 2025 12:00 pm",True
21,1,Acapulco,10512,16.8763735,-99.9099558,2025-12-05 11:31:00,"Dec 5, 2025 11:57 am",True
120,1,Acapulco,10413,,,2025-12-05 11:31:00,"Dec 5, 2025 11:57 am",False
105,1,Acapulco,26,,,2025-12-05 11:31:00,"Dec 5, 2025 11:43 am",False
296,1,Acapulco,10803,16.8528721,-99.8152383,2025-12-05 11:31:00,"Dec 5, 2025 11:38 am",True
1492,3,Iguala,319,,,2025-12-05 11:31:00,"Dec 5, 2025 11:54 am",False
2822,2,Chilpancingo,231,,,2025-12-05 11:30:00,"Dec 5, 2025 11:52 am",False
1259,2,Chilpancingo,223,17.5397989,-99.5211753,2025-12-05 11:32:00,"Dec 5, 2025 11:45 am",True
113,1,Acapulco,10410,19.4401725,-99.1297357,2025-12-05 11:33:00,"Dec 5, 2025 11:47 am",True
1499,3,Iguala,312,,,2025-12-05 11:33:00,"Dec 5, 2025 11:34 am",False
2831,3,Iguala,12307,18.3160056,-99.5659571,2025-12-05 11:33:00,"Dec 5, 2025 12:01 pm",True
247,1,Acapulco,10101,,,2025-12-05 11:33:00,"Dec 5, 2025 12:03 pm",False
207,1,Acapulco,101710,,,2025-12-05 11:33:00,"Dec 5, 2025 11:45 am",False
31,1,Acapulco,10507,16.8639515,-99.8822807,2025-12-05 11:33:00,"Dec 5, 2025 11:47 am",True
247,1,Acapulco,10104,16.8707852,-99.8263654,2025-12-05 11:33:00,"Dec 5, 2025 11:46 am",True
1492,3,Iguala,316,,,2025-12-05 11:34:00,"Dec 5, 2025 11:53 am",False
1499,3,Iguala,311,,,2025-12-05 11:34:00,"Dec 5, 2025 11:35 am",False
1218,2,Chilpancingo,228,17.562795,-99.4969146,2025-12-05 11:34:00,"Dec 5, 2025 11:47 am",True
1265,2,Chilpancingo,248,,,2025-12-05 11:34:00,"Dec 5, 2025 11:48 am",False
1210,2,Chilpancingo,2112,,,2025-12-05 11:34:00,"Dec 5, 2025 11:41 am",False
229,1,Acapulco,10345,,,2025-12-05 11:34:00,"Dec 5, 2025 11:48 am",False
1211,2,Chilpancingo,212,,,2025-12-05 11:34:00,"Dec 5, 2025 12:08 pm",False
1499,3,Iguala,311,,,2025-12-05 11:35:00,"Dec 5, 2025 11:35 am",False
1211,2,Chilpancingo,215,,,2025-12-05 11:35:00,"Dec 5, 2025 12:51 pm",False
192,1,Acapulco,101711,16.8827069,-99.896535,2025-12-05 11:35:00,"Dec 5, 2025 11:59 am",True
279,1,Acapulco,10168,,,2025-12-05 11:35:00,"Dec 5, 2025 11:47 am",False
279,1,Acapulco,10119,,,2025-12-05 11:35:00,"Dec 5, 2025 11:51 am",False
279,1,Acapulco,10120,16.8621151,-99.8422836,2025-12-05 11:35:00,"Dec 5, 2025 11:51 am",True
192,1,Acapulco,101711,16.882977,-99.8969583,2025-12-05 11:35:00,"Dec 5, 2025 11:51 am",True
279,1,Acapulco,10170,15.6890142,-92.3662061,2025-12-05 11:35:00,"Dec 5, 2025 11:54 am",True
279,1,Acapulco,10170,,,2025-12-05 11:35:00,"Dec 5, 2025 11:35 am",False
157,1,Acapulco,101719,,,2025-12-05 11:36:00,"Dec 5, 2025 12:13 pm",False
1521,3,Iguala,348,18.336062,-99.5245905,2025-12-05 11:36:00,"Dec 5, 2025 11:47 am",True
229,1,Acapulco,10343,,,2025-12-05 11:36:00,"Dec 5, 2025 11:43 am",False
